ST_CASE,YEAR,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
420672,1990,0,8,0,0,0,0,0,0,0,21
420673,1990,0,0,0,0,0,0,0,0,0,7
420674,1990,0,0,0,0,0,0,15,0,7,0
420675,1990,4,4,4,4,4,4,4,4,4,4
420676,1990,20,20,20,20,20,20,20,20,20,20
420677,1990,0,0,0,0,0,0,0,0,0,0
420678,1990,0,0,0,0,0,0,0,0,0,0
420679,1990,32,8,21,30,8,23,27,26,17,16
420680,1990,7,7,7,7,7,7,7,7,7,7
420681,1990,30,30,30,30,30,30,30,30,30,30
420682,1990,30,0,0,14,22,19,0,0,9,0
420683,1990,0,10,16,0,0,0,0,0,17,14
420684,1990,0,0,0,0,0,0,0,0,0,0
420685,1990,0,0,15,0,0,0,0,0,0,0
420686,1990,0,0,0,0,0,0,0,0,0,0
420687,1990,0,0,0,0,0,0,13,0,0,0
420688,1990,3,3,3,3,3,3,3,20,3,3
420689,1990,0,15,16,22,0,0,0,0,0,0
420690,1990,0,0,0,25,0,0,0,0,13,0
420691,1990,3,18,11,17,0,0,26,0,0,23
420692,1990,18,18,18,18,18,18,18,18,18,18
420693,1990,11,11,11,11,11,11,11,11,11,11
420694,1990,8,8,8,8,8,8,8,8,8,8
420695,1990,19,19,19,19,19,19,19,19,19,19
420696,1990,0,0,0,0,0,0,0,0,0,0
420697,1990,11,0,0,0,16,0,2,0,0,0
420698,1990,0,23,0,0,0,0,0,0,0,0
420699,1990,18,18,18,18,18,18,18,18,18,18
420700,1990,0,0,0,0,0,0,0,0,0,0
420701,1990,0,0,0,0,0,0,0,0,0,0
420702,1990,14,14,14,14,14,14,14,14,14,14
420703,1990,0,0,0,0,0,0,0,0,0,0
420704,1990,0,0,0,12,0,0,0,12,10,0
420705,1990,0,0,0,0,0,0,0,0,0,0
420706,1990,0,0,0,0,0,0,0,0,0,0
420707,1990,7,8,0,7,0,0,0,20,0,0
420708,1990,0,0,0,0,0,0,0,0,0,0
420709,1990,34,34,34,34,34,34,34,34,34,34
420710,1990,17,0,0,0,0,0,0,15,0,0
420711,1990,0,0,0,0,0,0,0,0,0,0
420712,1990,0,0,0,0,0,0,0,0,0,0
420713,1990,0,0,0,0,0,0,0,0,0,0
420714,1990,0,0,0,11,0,0,10,0,0,0
420715,1990,0,0,0,0,0,0,0,0,0,0
420717,1990,1,1,1,1,1,1,1,1,1,1
420718,1990,0,0,0,0,0,0,0,10,0,0
420719,1990,4,4,4,4,4,4,4,4,4,4
420720,1990,0,0,0,0,0,0,0,0,0,0
420721,1990,15,15,15,15,15,15,15,15,15,15
420722,1990,11,16,31,5,22,27,2,9,17,24
420723,1990,0,23,13,29,0,20,18,0,17,16
420724,1990,13,13,13,13,13,13,13,13,13,13
420725,1990,0,0,0,0,0,0,0,0,0,0
420726,1990,18,18,18,18,18,18,18,18,18,18
420727,1990,11,0,0,0,0,0,0,0,14,10
420728,1990,4,4,4,4,4,4,4,4,4,4
420729,1990,0,0,0,0,0,0,0,0,0,0
420730,1990,21,21,21,21,21,21,21,21,21,21
420731,1990,16,16,16,16,16,16,16,16,16,16
420732,1990,0,0,0,0,0,0,0,0,0,0
420733,1990,0,0,0,0,0,0,0,0,0,0
420734,1990,0,0,0,0,0,0,0,12,0,0
420735,1990,30,30,30,30,30,30,30,30,30,30
420736,1990,0,0,0,0,0,0,0,0,0,0
420737,1990,0,0,0,0,0,0,16,0,19,0
420738,1990,12,12,12,12,12,12,12,12,12,12
420739,1990,19,19,19,19,19,19,19,19,19,19
420740,1990,22,22,22,22,22,22,22,22,22,22
420741,1990,0,0,0,0,0,2,0,0,0,0
420742,1990,6,6,6,6,6,6,6,6,6,6
420743,1990,0,0,0,0,0,0,0,0,0,0
420744,1990,12,12,12,0,0,26,17,8,30,0
420745,1990,11,11,11,11,11,11,11,11,11,11
420746,1990,0,0,0,0,0,0,0,0,0,0
420747,1990,0,8,0,0,0,0,0,0,0,15
420748,1990,0,0,0,20,0,0,0,0,0,0
420749,1990,13,17,0,7,0,0,0,0,0,0
420750,1990,0,0,0,0,0,0,0,0,0,0
420751,1990,0,0,0,0,0,0,24,0,0,17
420752,1990,24,24,24,24,24,24,24,24,24,24
420753,1990,0,0,0,0,0,0,0,0,0,0
420754,1990,17,17,17,17,17,17,21,17,17,17
420755,1990,0,0,0,0,0,0,0,0,0,0
420756,1990,23,11,23,31,34,27,9,4,19,28
420757,1990,0,18,0,0,0,0,0,0,0,0
420758,1990,0,22,0,20,0,0,0,0,0,10
420759,1990,0,0,0,0,0,0,0,0,0,10
420760,1990,28,28,28,28,28,28,28,28,28,28
420761,1990,0,0,0,0,0,0,0,0,0,0
420762,1990,0,17,0,0,0,0,0,0,0,0
420763,1990,0,0,0,0,0,0,0,0,0,0
420764,1990,14,14,14,14,14,14,14,14,14,14
420765,1990,0,0,0,0,0,0,0,0,0,0
420766,1990,0,0,0,0,0,0,0,0,19,0
420767,1990,0,0,0,0,0,0,0,0,0,0
420768,1990,22,22,22,22,22,22,22,22,22,22
420769,1990,28,28,28,28,28,28,28,28,28,28
420770,1990,0,0,0,0,0,0,0,0,0,0
420771,1990,2,2,2,2,2,2,2,2,2,2
420772,1990,27,27,27,27,27,27,27,27,27,27
420773,1990,0,0,0,0,0,0,0,20,0,0
420774,1990,33,33,33,33,33,33,33,33,33,33
420775,1990,20,20,20,20,20,20,20,20,20,20
420776,1990,0,0,0,0,0,0,0,0,0,0
420777,1990,9,9,9,9,9,9,9,9,9,9
420778,1990,0,0,0,0,0,0,0,0,0,0
420779,1990,10,10,10,10,10,10,10,10,10,10
420780,1990,15,15,15,15,15,15,15,15,15,15
420781,1990,31,31,31,31,31,31,31,31,31,31
420782,1990,22,22,22,22,22,22,22,22,22,22
420783,1990,21,21,21,21,21,21,21,21,21,21
420784,1990,0,0,0,20,0,0,0,4,0,0
420785,1990,9,0,0,11,0,10,0,0,0,0
420786,1990,10,10,10,10,10,10,10,10,10,10
420787,1990,15,18,0,33,0,0,0,22,0,0
420788,1990,12,12,12,12,12,12,12,12,12,12
420789,1990,0,0,0,23,0,0,0,0,0,7
420790,1990,18,18,18,18,18,18,18,18,18,18
420791,1990,12,15,10,20,21,28,8,25,16,0
420792,1990,0,0,0,0,0,0,0,0,0,0
420793,1990,0,0,0,0,0,0,0,0,0,0
420794,1990,0,0,0,0,0,0,0,0,0,0
420795,1990,12,0,0,0,0,0,0,0,0,0
420796,1990,25,25,25,25,25,25,25,25,25,25
420797,1990,15,15,15,15,15,15,15,15,15,15
420798,1990,0,0,0,0,0,0,0,0,0,0
420799,1990,0,0,0,0,0,0,0,0,0,0
420800,1990,0,0,0,0,0,0,0,0,0,0
420801,1990,4,4,4,4,4,4,4,17,4,4
420802,1990,30,30,30,30,30,30,30,30,30,30
420803,1990,20,20,20,20,20,20,20,20,20,20
420804,1990,0,0,0,0,0,0,0,0,0,0
420805,1990,0,0,0,0,0,0,0,0,0,0
420806,1990,19,19,19,19,19,19,19,19,19,19
420807,1990,0,0,0,0,0,0,0,0,0,0
420808,1990,25,16,19,14,3,9,12,7,19,13
420809,1990,24,24,24,24,24,24,24,24,24,24
420810,1990,11,11,11,11,11,11,11,11,11,11
420811,1990,20,20,20,20,20,20,20,20,20,20
420812,1990,25,25,25,25,25,25,25,25,25,25
420813,1990,13,16,26,15,10,14,18,13,5,9
420814,1990,24,24,24,24,24,24,24,24,24,24
420815,1990,0,14,17,25,21,12,13,16,9,21
420816,1990,0,0,0,0,0,0,0,0,0,0
420817,1990,21,21,21,21,21,21,21,21,21,21
420818,1990,37,15,0,0,19,15,35,30,5,11
420819,1990,34,0,0,0,0,0,0,17,0,0
420820,1990,0,0,0,0,0,0,0,0,0,0
420821,1990,0,0,0,0,0,0,0,0,0,0
420822,1990,12,12,12,12,12,12,12,12,12,12
420823,1990,13,13,13,13,13,13,13,13,13,13
420824,1990,17,3,0,6,16,21,10,0,22,13
420825,1990,21,21,21,21,21,21,21,21,21,21
420826,1990,0,0,0,0,0,0,0,0,0,0
420827,1990,0,0,0,0,0,0,0,0,0,0
420828,1990,0,26,8,27,30,19,31,15,17,14
420829,1990,13,12,15,8,15,19,7,29,14,3
420830,1990,0,0,0,0,0,0,0,0,0,0
420831,1990,0,0,0,0,0,0,0,0,12,0
420832,1990,13,13,13,13,13,13,13,13,13,13
420834,1990,0,0,13,28,0,14,0,0,0,0
420835,1990,0,0,0,0,0,0,12,0,0,0
420836,1990,0,0,0,0,0,0,0,8,0,19
420837,1990,23,23,23,23,23,23,23,23,23,23
420838,1990,0,0,0,0,0,0,0,0,0,0
420839,1990,0,11,11,0,21,0,0,12,0,0
420840,1990,0,0,13,0,28,15,28,3,8,24
420841,1990,0,0,0,0,11,0,0,0,10,0
420842,1990,0,0,0,0,0,0,0,0,0,0
420843,1990,0,0,0,0,0,0,0,0,0,0
420844,1990,0,0,11,0,0,0,0,0,0,0
420845,1990,0,0,0,0,0,0,0,0,0,17
420846,1990,20,11,26,9,0,15,24,0,11,0
420847,1990,26,26,26,26,26,26,26,26,26,26
420848,1990,0,0,0,0,0,0,0,0,0,0
420849,1990,20,20,20,20,20,20,20,20,20,20
420850,1990,22,10,19,0,14,20,15,21,0,0
420851,1990,0,0,0,0,0,0,0,0,0,0
420852,1990,0,0,0,0,0,0,0,0,0,0
420853,1990,12,12,12,12,12,12,12,12,12,12
420855,1990,0,0,0,0,0,0,0,0,0,0
420856,1990,31,31,31,31,31,31,31,31,31,31
420857,1990,9,9,9,9,9,9,9,9,9,9
420858,1990,16,16,16,16,16,16,16,16,16,16
420859,1990,0,0,0,0,18,0,0,0,0,0
420860,1990,0,0,0,0,19,0,0,0,20,0
420861,1990,20,20,20,20,20,20,20,20,20,20
420862,1990,12,12,12,12,12,12,12,12,12,12
420863,1990,17,17,17,17,17,17,17,17,17,17
420864,1990,0,0,14,0,0,0,0,0,20,3
420865,1990,0,0,0,0,0,0,0,0,0,0
420866,1990,0,15,0,0,0,0,13,0,0,0
420867,1990,0,0,0,0,0,0,0,5,0,0
420868,1990,30,30,30,30,30,30,30,30,30,30
420869,1990,0,0,17,0,0,0,0,0,0,0
420871,1990,23,23,23,23,23,23,23,23,23,23
420872,1990,28,28,28,28,28,28,28,28,28,28
420873,1990,18,18,18,18,18,18,18,18,18,18
420874,1990,0,0,0,0,0,0,18,0,0,0
420875,1990,22,22,22,22,22,22,22,22,22,22
420876,1990,0,3,0,12,0,0,0,15,0,26
420877,1990,28,32,28,28,28,28,28,28,28,28
420878,1990,0,6,0,0,27,0,0,12,0,0
420879,1990,0,0,0,0,0,18,0,0,0,0
420880,1990,0,0,0,0,0,0,0,0,0,0
420881,1990,0,0,25,0,0,0,0,0,0,11
420882,1990,4,4,4,4,4,4,4,4,4,4
420883,1990,14,0,13,11,0,0,27,16,0,13
420884,1990,15,0,17,11,18,29,16,0,4,12
420885,1990,28,28,28,28,28,28,28,28,28,28
420886,1990,5,0,0,0,0,0,0,0,0,0
420887,1990,14,14,14,14,14,14,14,14,14,21
420888,1990,0,20,7,13,10,13,24,24,14,0
420889,1990,17,10,24,21,26,16,19,19,19,20
420890,1990,18,18,18,18,18,18,18,18,18,18
420891,1990,11,11,11,11,11,11,11,11,11,11
420892,1990,16,45,8,8,16,8,11,8,8,8
420893,1990,19,0,14,24,16,28,13,15,20,45
420894,1990,23,23,23,23,23,23,35,26,26,23
420895,1990,15,0,0,0,0,0,0,0,0,0
420896,1990,17,17,17,17,17,17,17,17,17,17
420897,1990,0,0,0,0,0,0,0,0,18,0
420900,1990,28,28,28,28,28,28,28,28,28,28
420901,1990,19,19,19,19,19,19,19,19,19,19
420902,1990,0,0,0,0,0,0,0,0,0,0
420903,1990,22,22,22,22,22,22,22,22,22,22
420904,1990,17,17,17,17,17,17,17,17,17,17
420905,1990,10,10,10,10,10,10,10,10,10,10
420906,1990,11,11,11,11,11,11,11,11,11,11
420907,1990,0,0,0,0,0,0,0,0,0,0
420908,1990,16,16,16,16,16,16,16,16,16,16
420909,1990,15,15,15,15,15,15,15,15,15,15
420910,1990,11,22,29,12,24,28,24,0,19,17
420911,1990,14,14,22,14,26,14,14,14,16,14
420912,1990,7,14,23,11,21,31,14,24,26,24
420913,1990,24,24,24,24,24,33,24,24,24,24
420914,1990,0,0,0,0,0,0,0,0,0,0
420915,1990,17,5,0,0,11,9,23,17,23,18
420916,1990,0,0,25,0,0,0,0,0,0,0
420917,1990,0,26,0,37,41,0,11,0,0,0
420918,1990,0,0,0,0,0,0,0,0,0,0
420919,1990,14,14,14,14,14,14,14,14,14,14
420920,1990,26,26,26,26,26,26,26,26,26,26
420921,1990,0,0,0,0,0,0,0,0,0,0
420922,1990,0,0,0,0,0,0,0,0,0,0
420923,1990,29,29,29,29,29,29,29,29,29,29
420924,1990,0,0,0,0,0,0,0,0,0,0
420925,1990,0,0,0,0,0,0,0,0,0,0
420926,1990,16,16,16,16,16,16,16,16,16,16
420927,1990,18,18,18,18,18,18,18,18,18,18
420928,1990,22,22,22,22,22,22,22,22,22,22
420929,1990,0,21,8,9,0,0,0,0,0,0
420930,1990,0,11,0,0,0,0,16,0,0,7
420931,1990,17,17,17,19,17,17,17,24,17,23
420932,1990,0,0,0,16,0,0,0,15,27,15
420933,1990,14,14,14,14,14,14,14,14,14,14
420934,1990,0,0,16,0,17,0,0,14,12,16
420935,1990,17,17,17,17,17,17,17,17,17,17
420936,1990,0,17,0,13,0,2,0,16,0,15
420937,1990,23,23,23,23,23,23,23,23,23,23
420938,1990,16,16,16,16,16,17,16,16,16,16
420939,1990,20,27,33,21,12,12,34,27,12,28
420940,1990,32,32,32,32,32,32,32,32,32,32
420941,1990,0,0,0,0,0,0,0,0,0,0
420942,1990,12,12,12,12,12,12,12,12,12,12
420943,1990,21,21,21,21,21,21,21,21,21,21
420944,1990,18,18,18,18,18,18,18,18,18,18
420945,1990,4,4,4,4,4,4,4,4,4,4
420946,1990,6,6,6,6,6,6,6,6,6,6
420947,1990,0,0,0,0,0,0,0,0,0,0
420948,1990,17,17,17,17,17,17,17,17,17,17
420949,1990,0,0,0,0,0,0,0,0,0,0
420950,1990,0,0,0,0,0,0,0,0,0,0
420951,1990,0,0,0,0,0,0,0,0,0,0
420952,1990,0,11,25,0,5,13,12,0,0,0
420953,1990,21,21,21,21,21,21,21,21,21,21
420954,1990,26,26,26,26,26,26,26,26,26,26
420955,1990,24,24,24,24,24,24,24,24,24,24
420956,1990,0,12,0,0,0,7,0,0,0,0
420957,1990,24,24,24,24,24,24,24,24,24,24
420958,1990,28,10,10,7,8,11,12,6,19,14
420959,1990,0,0,0,0,0,0,0,0,0,0
420960,1990,0,0,0,10,0,0,4,11,0,0
420961,1990,0,0,0,0,0,0,0,0,0,0
420962,1990,9,9,9,9,9,9,9,9,9,9
420963,1990,0,0,0,0,0,0,0,19,0,0
420964,1990,0,0,0,0,0,0,0,0,0,0
420965,1990,0,0,0,9,0,0,0,0,0,0
420966,1990,13,13,13,13,13,13,13,13,13,13
420967,1990,5,18,37,25,12,14,34,13,13,8
420968,1990,0,0,0,0,0,0,0,0,0,0
420969,1990,0,0,0,0,0,0,0,0,0,0
420970,1990,19,16,16,21,38,16,16,16,16,40
420971,1990,0,0,20,0,0,25,0,8,12,0
420972,1990,29,0,26,0,0,34,4,0,0,18
420973,1990,0,0,6,0,0,0,0,0,0,0
420974,1990,0,0,0,0,0,0,0,0,0,0
420975,1990,22,16,16,16,21,16,16,26,16,16
420976,1990,20,20,20,20,20,20,20,20,20,20
420977,1990,0,19,0,0,0,0,0,0,0,0
420978,1990,12,27,11,9,7,27,8,15,5,12
420979,1990,4,4,4,4,4,4,4,4,4,4
420980,1990,12,12,12,20,12,12,12,12,12,12
420981,1990,28,28,28,28,28,28,28,28,28,28
420982,1990,28,28,28,28,28,28,28,28,28,28
420983,1990,14,14,14,14,14,14,14,14,14,14
420984,1990,0,0,0,13,0,16,0,0,0,0
420985,1990,0,0,0,0,0,0,0,0,36,5
420986,1990,0,0,0,0,0,0,0,0,0,0
420987,1990,0,0,0,0,0,0,0,0,0,0
420988,1990,13,13,13,13,13,13,13,13,13,13
420989,1990,23,23,23,23,23,23,23,23,23,23
420990,1990,0,0,0,0,0,0,0,0,0,0
420991,1990,0,20,18,22,14,21,0,17,22,11
420992,1990,5,5,5,5,5,5,5,5,5,5
420993,1990,40,40,40,40,40,40,40,40,40,40
420994,1990,0,0,0,0,0,0,0,15,0,0
420995,1990,0,0,0,0,0,0,0,0,0,0
420996,1990,0,0,0,0,0,0,0,0,0,0
420998,1990,0,32,0,0,0,0,0,0,16,0
420999,1990,25,25,25,25,25,25,25,25,25,25
421000,1990,0,14,13,0,0,0,32,0,0,25
421001,1990,20,20,20,20,20,20,20,20,20,20
421002,1990,20,20,20,20,20,20,20,20,20,20
421003,1990,0,0,0,15,0,0,0,8,0,0
421004,1990,20,20,20,20,20,20,20,20,20,20
421005,1990,0,0,0,0,0,0,0,0,0,0
421006,1990,22,22,22,22,22,22,22,22,22,22
421007,1990,0,0,0,0,0,0,0,0,0,0
421008,1990,27,27,27,27,27,27,27,27,27,27
421009,1990,21,21,21,21,21,21,21,21,21,21
421010,1990,0,0,0,0,0,0,3,9,0,0
421011,1990,0,0,0,0,0,0,0,0,0,0
421012,1990,0,0,0,0,0,0,0,0,0,0
421013,1990,22,22,22,22,22,22,22,27,22,22
421014,1990,19,19,19,19,19,19,19,19,19,19
421015,1990,0,0,0,0,0,0,0,0,0,0
421016,1990,18,18,18,18,18,18,18,18,18,18
421017,1990,0,0,0,0,0,0,0,0,0,0
421018,1990,8,34,12,0,11,24,21,4,11,15
421019,1990,0,0,0,0,0,0,0,0,0,0
421020,1990,15,15,15,15,15,15,15,15,15,15
421021,1990,0,0,0,0,0,0,0,0,0,0
421022,1990,0,0,0,0,0,12,0,9,0,12
421023,1990,11,0,7,1,10,15,25,0,11,18
421024,1990,12,19,30,22,18,14,15,29,0,21
421025,1990,0,0,0,0,0,6,4,2,15,0
421026,1990,0,0,0,10,0,0,0,15,0,6
421027,1990,0,19,36,23,0,13,26,24,15,0
421028,1990,33,33,33,33,33,33,33,33,33,33
421029,1990,10,31,19,39,17,23,13,16,12,16
421030,1990,21,21,21,21,21,21,21,21,21,21
421031,1990,0,0,0,2,0,0,27,0,0,0
421032,1990,10,0,17,19,9,23,17,23,24,34
421033,1990,16,16,16,16,16,16,16,16,16,19
421034,1990,0,0,0,0,0,0,0,0,0,0
421035,1990,11,11,11,11,11,11,11,11,11,11
421036,1990,0,0,0,0,0,0,0,0,0,0
421037,1990,0,0,0,0,0,0,0,0,0,0
421038,1990,0,0,0,0,0,0,25,8,0,0
421039,1990,0,0,0,0,0,0,0,0,0,0
421040,1990,29,10,24,35,30,27,17,17,17,16
421041,1990,0,0,24,0,0,0,15,5,9,18
421042,1990,0,0,0,0,0,0,0,0,0,0
421043,1990,0,0,0,0,0,0,0,0,0,0
421044,1990,0,0,0,0,0,0,0,0,0,0
421045,1990,11,0,23,16,0,0,0,11,0,0
421046,1990,19,25,24,24,10,30,8,16,36,18
421047,1990,0,0,0,0,0,0,0,0,0,0
421048,1990,0,0,0,0,0,0,0,0,0,0
421049,1990,33,20,0,18,10,21,6,19,21,9
421050,1990,0,0,0,0,0,0,0,0,0,0
421051,1990,15,15,15,15,15,15,15,15,15,15
421052,1990,11,11,11,11,11,11,11,11,11,11
421053,1990,18,18,14,23,18,11,10,21,27,18
421054,1990,23,23,23,23,23,23,23,23,23,23
421055,1990,0,0,0,0,0,0,0,0,0,0
421056,1990,0,0,0,9,0,0,0,0,0,0
421057,1990,16,16,16,16,16,16,16,16,16,16
421058,1990,0,0,0,0,0,0,0,0,0,0
421059,1990,34,34,34,34,34,34,34,34,34,34
421060,1990,5,5,5,5,5,5,5,5,5,5
421061,1990,0,0,0,0,0,0,0,0,0,0
421062,1990,0,0,0,0,0,0,0,0,0,0
421063,1990,0,0,0,0,0,0,0,0,0,0
421064,1990,20,20,20,20,20,20,20,20,20,20
421065,1990,0,0,0,0,0,0,0,0,0,0
421066,1990,24,24,24,24,24,24,24,24,24,24
421067,1990,0,0,0,0,0,0,0,0,0,0
421068,1990,3,25,0,0,6,21,0,15,20,15
421069,1990,8,8,8,8,8,8,8,8,8,8
421070,1990,0,0,0,0,0,0,0,0,0,0
421071,1990,17,0,0,0,0,0,0,0,0,13
421072,1990,29,29,29,29,29,29,29,29,29,29
421073,1990,18,18,18,18,18,18,18,18,18,18
421074,1990,0,0,0,0,0,0,0,0,0,0
421075,1990,13,13,13,13,13,13,13,13,13,13
421076,1990,0,0,0,0,0,0,0,0,13,0
421077,1990,28,0,0,0,14,0,0,18,0,19
421078,1990,0,0,0,0,0,0,0,0,0,0
421079,1990,0,0,0,0,0,0,0,0,0,0
421080,1990,0,26,16,17,0,26,43,21,15,26
421081,1990,43,19,19,28,8,22,14,12,17,20
421083,1990,0,0,0,0,0,0,0,0,0,0
421084,1990,0,0,0,0,0,0,0,0,0,0
421085,1990,21,28,28,13,17,22,24,10,15,19
421086,1990,18,18,18,18,18,18,18,18,18,18
421087,1990,17,17,17,17,17,17,17,17,17,17
421088,1990,0,0,0,0,0,0,0,0,0,0
421089,1990,0,0,0,0,0,0,0,0,0,0
421090,1990,0,0,8,0,0,0,0,0,0,0
421091,1990,15,15,15,15,15,15,15,15,15,15
421092,1990,19,19,19,19,19,19,19,19,19,19
421093,1990,0,0,0,0,0,0,0,0,0,0
421094,1990,0,0,0,0,0,0,0,0,0,0
421095,1990,32,32,32,32,32,32,32,32,32,32
421096,1990,0,0,0,12,26,13,0,0,0,0
421097,1990,0,0,0,0,0,0,0,0,0,0
421098,1990,0,0,0,0,0,0,0,0,0,0
421099,1990,1,1,1,1,1,1,1,1,1,1
421100,1990,0,0,0,28,0,17,0,0,0,0
421101,1990,34,18,19,6,16,3,21,19,11,13
421102,1990,0,0,0,0,0,0,0,0,0,0
421103,1990,27,27,27,27,27,27,27,27,27,27
421104,1990,0,11,0,0,0,0,0,0,0,0
421105,1990,16,16,16,16,16,16,16,16,16,16
421106,1990,32,32,32,32,32,32,32,32,32,32
421107,1990,0,0,0,0,0,0,0,0,0,0
421108,1990,9,0,10,0,16,0,12,17,0,17
421109,1990,0,0,0,0,0,0,0,0,11,0
421110,1990,0,0,0,0,0,0,0,0,0,0
421111,1990,0,0,0,0,0,0,0,0,0,0
421112,1990,29,29,29,29,29,29,29,29,29,29
421113,1990,13,13,13,13,20,13,13,13,19,13
421114,1990,21,21,21,21,21,21,21,21,21,21
421115,1990,0,0,0,0,0,0,0,0,0,0
421116,1990,0,0,0,0,0,0,0,0,0,0
421117,1990,0,0,0,0,13,0,0,0,33,10
421118,1990,4,4,4,4,4,4,4,4,4,4
421120,1990,24,24,24,24,24,24,24,24,24,24
421121,1990,0,0,0,0,0,0,0,0,0,18
421122,1990,31,31,31,31,31,31,31,31,31,31
421123,1990,0,0,0,0,0,0,0,0,0,0
421124,1990,0,0,0,0,0,0,0,0,0,0
421125,1990,0,19,25,7,23,0,4,0,0,24
421126,1990,14,14,14,14,14,14,22,14,14,14
421127,1990,28,28,28,28,28,28,28,28,28,28
421128,1990,0,0,0,0,0,0,0,0,0,0
421129,1990,0,0,0,0,0,0,0,0,0,0
421130,1990,22,22,22,22,22,22,22,22,22,22
421132,1990,0,0,17,0,0,0,0,0,0,0
421133,1990,0,0,0,0,0,0,0,0,0,0
421134,1990,0,0,0,0,0,0,0,0,0,0
421135,1990,28,28,28,28,28,28,28,28,28,28
421136,1990,0,0,0,0,0,0,0,0,0,0
421137,1990,15,15,15,15,15,15,15,15,15,15
421138,1990,0,11,0,0,0,21,0,0,0,0
421139,1990,7,7,7,7,7,7,7,7,7,7
421140,1990,0,0,0,0,16,0,0,0,0,0
421141,1990,22,22,22,22,22,22,22,22,22,22
421142,1990,0,0,0,0,0,0,0,0,0,0
421143,1990,4,4,4,4,4,4,4,4,4,4
421144,1990,33,33,33,33,33,33,33,33,33,33
421145,1990,0,0,0,0,0,20,0,0,0,0
421146,1990,0,0,0,0,0,0,8,0,0,0
421147,1990,20,20,20,20,20,20,20,20,20,20
421148,1990,19,19,19,19,19,19,19,19,19,19
421149,1990,23,23,23,23,23,23,23,23,23,23
421150,1990,0,0,29,0,8,0,0,0,0,0
421151,1990,0,0,28,0,0,14,0,0,11,28
421152,1990,2,2,2,2,2,2,2,2,2,2
421153,1990,23,23,23,23,23,23,23,23,23,23
421154,1990,23,23,23,23,23,23,23,23,23,23
421155,1990,15,15,15,15,15,20,15,15,15,15
421156,1990,0,0,22,15,0,0,0,0,0,0
421157,1990,9,9,9,9,9,9,9,9,9,9
421158,1990,0,0,0,0,0,0,0,0,10,19
421159,1990,19,19,19,19,19,19,19,19,19,19
421160,1990,0,0,0,0,0,0,0,0,0,0
421161,1990,15,15,15,15,15,15,15,15,15,15
421162,1990,4,4,4,4,4,4,4,4,4,4
421163,1990,18,18,18,18,18,18,18,18,18,18
421164,1990,0,0,0,0,0,0,0,0,0,0
421165,1990,0,0,0,0,9,0,0,0,0,0
421166,1990,20,20,20,20,20,20,20,20,20,20
421167,1990,0,0,0,0,0,0,0,0,0,0
421168,1990,21,21,21,21,21,21,21,21,21,21
421169,1990,27,27,27,27,27,27,27,27,27,27
421170,1990,0,0,0,0,0,0,0,0,0,0
421171,1990,19,19,19,19,19,19,19,19,19,19
421172,1990,13,19,0,11,13,0,0,0,6,3
421173,1990,0,16,0,0,12,0,21,25,0,0
421174,1990,0,0,12,9,8,0,0,24,0,14
421175,1990,19,20,25,14,22,21,20,0,16,7
421176,1990,17,17,17,17,17,17,17,17,17,17
421177,1990,0,0,0,0,10,17,0,12,0,0
421178,1990,21,9,12,10,9,21,9,9,9,12
421179,1990,14,0,0,0,0,0,0,0,24,0
421180,1990,0,0,0,0,0,0,0,0,0,0
421181,1990,27,0,18,13,0,23,17,0,7,0
421182,1990,0,0,16,0,0,0,0,0,0,10
421183,1990,0,0,0,0,0,0,0,0,0,0
421184,1990,16,0,16,8,38,0,13,17,0,0
421186,1990,17,15,4,0,13,0,0,0,11,0
421187,1990,0,0,0,0,0,0,0,0,0,0
421188,1990,0,0,0,0,0,0,0,0,0,0
421189,1990,22,19,20,21,25,15,0,0,0,0
421190,1990,0,0,0,0,0,0,0,0,0,0
421191,1990,0,0,0,0,0,0,0,0,0,0
421192,1990,0,0,0,0,3,0,0,0,0,0
421193,1990,0,0,0,0,0,30,24,0,25,0
421194,1990,0,0,0,0,14,0,0,46,0,11
421195,1990,0,0,0,0,0,0,0,0,0,0
421196,1990,0,0,0,0,0,0,0,0,0,0
421197,1990,0,0,0,0,0,0,0,0,0,0
421198,1990,24,24,24,24,24,24,24,24,24,24
421199,1990,0,0,0,0,0,0,0,0,0,0
421200,1990,0,0,0,0,0,0,0,0,0,0
421201,1990,11,0,0,16,0,0,0,0,0,0
421202,1990,25,0,0,0,0,0,16,0,0,0
421203,1990,0,0,0,0,0,9,16,0,0,0
421204,1990,0,0,0,0,0,0,0,0,0,0
421205,1990,0,0,0,0,0,0,0,0,0,0
421206,1990,0,0,0,0,0,0,0,0,0,0
421207,1990,8,8,8,8,8,8,8,8,8,8
421208,1990,16,16,16,16,16,16,16,16,16,16
421209,1990,0,0,0,0,0,0,0,0,0,0
421210,1990,6,6,6,6,6,6,6,6,6,6
421211,1990,0,0,11,0,0,0,0,0,0,0
421212,1990,0,0,0,0,0,0,0,0,0,0
421213,1990,7,7,7,7,7,7,7,7,7,7
421214,1990,6,6,6,6,6,6,6,6,6,6
421215,1990,4,4,4,4,4,4,4,4,4,4
421216,1990,26,26,26,26,26,26,26,26,26,26
421217,1990,0,0,0,0,0,0,0,0,0,0
421218,1990,0,0,0,0,0,0,0,0,0,0
